#Y dist(nm)	Y force(pN)
-64.983300	1.236000
-53.867433	0.737600
-51.966200	0.653400
-52.319950	0.669000
-59.221950	1.081200
-55.114800	0.869700
-61.381117	1.251400
-60.460117	1.204000
-59.982183	1.181300
-58.125717	1.312300
-57.240117	1.356100
-53.372950	1.149900
-59.166117	1.515100
-52.993317	1.130200
-42.715017	0.520000
-46.285500	0.731700
-48.443117	0.867400
-50.289400	1.039200
-47.520417	1.099000
-45.138833	0.971300
-50.397217	1.288600
-43.909883	0.950600
-46.931283	1.197500
-47.206633	1.241300
-37.035950	0.662700
-40.128967	0.834400
-38.889150	0.766500
-30.405600	0.258600
-37.388750	0.753300
-40.848033	0.964100
-36.636583	0.688400
-39.688250	0.876900
-37.895583	0.893000
-27.152933	0.270200
-26.296017	0.215800
-36.775000	0.857100
-38.498867	0.970000
-37.834550	0.927000
-34.396067	0.927400
-28.882417	0.601900
-31.140883	0.740600
-32.740183	0.831800
-32.873317	0.928600
-36.197083	1.194200
-33.447767	1.027000
-30.304483	0.850100
-35.058433	1.093400
-41.447517	1.489900
-37.406817	1.263400
-29.257983	0.780500
-29.555917	0.853600
-21.361467	0.447100
-33.493367	1.173100
-30.312017	0.995500
-37.347600	1.461900
-26.276617	0.935200
-25.513733	0.899600
-24.173800	0.807600
-27.559950	1.029600
-30.037750	1.202100
-25.936667	0.967600
-19.092767	0.714400
-27.621000	1.260000
-17.738717	0.693100
-20.817250	0.865200
-15.081450	0.546000
-20.743183	0.850100
-23.349883	1.000100
-23.307400	1.033800
-20.742717	1.098700
-8.394583	0.413900
-14.971450	0.809100
-17.674617	0.971500
-23.202700	1.347000
-15.621917	0.862900
-13.341800	0.705600
-10.142400	0.537600
-17.371833	1.106900
-22.103167	1.543000
-17.474500	1.291500
-16.565617	1.240300
-10.589383	0.873200
-9.642200	0.787800
-11.737417	0.944800
-14.164833	1.270100
-16.041733	1.406600
-10.042867	1.010800
-10.574467	1.063300
-14.223550	1.304400
-4.020383	0.696200
-8.554367	1.138900
-0.208650	0.658200
-7.655517	1.088800
1.264483	0.551500
-2.154033	0.866000
