#Y dist(nm)	Y force(pN)
523.797383	2.531700
529.788500	2.199800
531.618817	2.068600
524.287567	2.539300
529.960783	2.218800
530.045783	2.291100
529.377767	2.323900
527.466317	2.408200
534.661383	2.005200
527.184700	2.516600
525.750433	2.684400
527.415900	2.638700
524.554333	2.846700
531.606633	2.429400
527.148317	2.717200
534.873767	2.285800
529.323267	2.739700
533.746667	2.471800
535.434050	2.375000
536.867167	2.317300
529.233900	2.841200
529.511183	2.837400
541.108783	2.209800
540.182883	2.283600
543.964683	2.098500
539.291650	2.339000
545.103483	2.118600
548.369667	1.969300
548.119317	2.029900
542.799883	2.340900
535.367600	2.768300
532.902233	2.929200
537.569033	2.751600
548.049500	2.177000
